H3K4me1,H3K4me2,H3K4me3,H3K9ac,H3K27ac,H3K36me3,H3K79me2,H4K20me1,H3K9me3,H3K27me3,H2AFZ,CTCF,POLR2AphosphoS2,POLR2AphosphoS5,EZH2,STAT1,ZNF687,RUNX3,CEBPZ,ZNF217,TCF12,ZNF592,USF1,HCFC1,MXI1,HSF1,ZEB1,MYB,EP300,KLF5,CEBPB,TAF1,RAD21,ZNF384,CUX1,ELF1,RB1,ZBTB33,TBP,NFYB,LARP7,WRNIP1,JUNB,EBF1,BHLHE40,STAT3,SIN3A,MEF2C,NKRF,PBX3,MTA3,ESRRA,NR2F1,ZSCAN29,NR2C1,NFXL1,IKZF1,IRF3,TBL1XR1,PAX5,HDAC2,KDM1A,YY1,CHD4,RXRA,DPF2,SMAD1,MAZ,NR2C2,SIX5,CHD1,ZFP36,GATAD2B,BCL3,SRF,RBBP5,BCLAF1,BRCA1,ZNF24,SMARCA5,ZNF207,NFATC1,REST,UBTF,RELB,ZNF622,SMC3,NFIC,CBX5,FOXK2,CBFB,CBX3,HDAC6,MEF2B,PAX8,MTA2,ATF7,TBX21,E2F8,ETS1,IRF5,ELK1,NBN,IRF4,MAX,RFX5,CHD2,BATF,STAT5A,JUND,BCL11A,ARID3A,ZNF143,BACH1,NRF1,SMAD5,TARDBP,SPI1,RCOR1,TRIM22,NFATC3,RAD51,GABPA,BMI1,PKNOX1,YBX1,ASH2L,EED,SKIL,E2F4,ZBTB40,SUZ12,ATF2,MAFK,NFYA,ETV6,EGR1,USF2,E4F1,MLLT1,IKZF2,TCF7,CREM,ZBED1,POLR2A,ARNT,HDGF,MEF2A,ZZZ3,DNase,RepG1,RepG2,RepS1,RepS2,RepS3,RepS4,RNAseq_total
-0.0451779,-0.02622754,-0.01900259,0.0,-0.0279271,-0.06946169,-0.03717283,0.0,-0.0308064,0.05792142,0.0,0.02438747,-0.04004929,-0.04849163,0.0,-0.07124494,-0.1058841,-0.03980065,0.0,-0.1018933,-0.10254554,-0.10836082,0.03016516,0.0,-0.02143954,-0.01949461,0.0,0.0,0.0,-0.06353173,0.0,-0.02073505,0.02308799,0.02282578,0.0,-0.09226704,-0.07289556,-0.07961601,-0.03084027,0.0,-0.08241013,0.02175991,-0.04274943,0.0,-0.03733488,0.0,0.0,-0.02699565,-0.10165853,0.0,-0.06019283,0.0,-0.08320912,-0.09972352,-0.0605029,-0.12891616,-0.06931291,-0.05893445,-0.01891324,0.0,-0.04145596,-0.02720774,-0.02971478,-0.06283677,-0.027868,-0.07916525,-0.07426498,-0.01833085,0.05759306,0.0,0.0,-0.02575544,-0.08777193,-0.03982199,-0.02342725,-0.03819927,-0.11685983,0.0,-0.07908081,-0.09468231,-0.06672385,-0.07313049,-0.01798856,0.0,-0.06485077,-0.11218936,0.02908333,-0.04596474,-0.04757489,-0.02939765,-0.0704211,-0.02606532,0.0,-0.08792615,-0.12139528,-0.072774,-0.05204099,-0.03784298,-0.10343844,-0.03298407,-0.05163377,0.0,-0.064164,-0.01900014,0.0,0.0,-0.01711528,-0.02207719,-0.06625892,0.02118862,0.0,-0.10496648,0.0,-0.10387472,0.0,-0.07198224,-0.07433125,-0.01783382,-0.01684262,-0.06828185,-0.10698137,-0.10025575,-0.06077068,-0.09094789,-0.02217878,-0.09106021,-0.02495792,-0.04514662,-0.08308538,0.0,-0.07508403,0.0,-0.07556845,0.0,0.0,-0.03913655,0.02953167,0.0,-0.03643725,-0.06588445,-0.08415568,-0.03010391,-0.04653128,-0.07946345,-0.03964013,-0.09615234,-0.09993325,-0.03944693,0.05155647,-0.0275705,-0.12563482,0.01829712,-0.11788039,0.0,0.07844539,0.04349888,-0.03015524
0.14521169,0.12596564,0.11498174,0.07227442,0.0998951,0.13569389,0.1310948,0.03685628,0.09525853,-0.09783232,0.10964551,0.02275128,0.0838171,0.09549709,0.13523204,0.29585814,0.25890008,0.12470004,0.21371284,0.30737125,0.2946551,0.285366,0.04550028,0.04874603,0.06437668,0.11795394,0.04136094,0.15678289,0.08103682,0.28686722,0.13690787,0.07773315,0.06045055,0.08795047,0.16879138,0.22648528,0.25674777,0.30584181,0.10521272,0.03311209,0.23921996,0.10439689,0.15388401,0.05134427,0.08196861,0.20643723,0.06440694,0.13622352,0.2596359,0.07146593,0.16574196,0.14123138,0.18884476,0.29269931,0.15183816,0.31326943,0.15922439,0.28977133,0.14466474,0.08114686,0.331277,0.31181261,0.09196223,0.33271837,0.25652739,0.21025528,0.27777751,0.05971332,0.0,0.07094498,0.11808756,0.16645305,0.21772038,0.10826554,0.09410831,0.29570797,0.3339323,0.02119408,0.27768586,0.28057814,0.28335206,0.20471167,0.02264652,0.13711737,0.20812482,0.34508122,0.05809492,0.16379801,0.28462141,0.1533625,0.24172685,0.25949921,0.22878303,0.22816969,0.35604294,0.21365459,0.16991929,0.16494266,0.29085194,0.19812649,0.20408017,0.07445485,0.19830855,0.14418913,0.07000149,0.04008592,0.03935342,0.100693,0.16182238,0.0639174,0.10903092,0.32147703,0.07831512,0.26798772,0.02951044,0.25514848,0.25153825,0.06834073,0.14299842,0.25807294,0.30866148,0.28253787,0.23637702,0.27848279,0.04350764,0.32635839,0.28600867,0.14786888,0.28942608,0.06318563,0.1546672,0.07215715,0.23675168,0.03489559,0.06034293,0.17547467,0.06767577,0.05566231,0.16776115,0.12951595,0.24359869,0.24414523,0.16923229,0.28759577,0.08629361,0.28271035,0.26235892,0.12873895,0.04328552,0.10648001,0.20214257,-0.26890685,0.2290784,0.22180544,0.0,-0.23594201,0.06156132
0.02787511,0.0,0.0,0.0,0.0,0.04849662,0.0,0.10584202,0.02051137,0.09233417,0.0,0.02949944,0.0,0.0,0.0,0.0,-0.04419817,0.01762327,-0.03041874,-0.05257611,-0.04492616,-0.07192133,0.07930001,0.02189024,0.0,-0.06945207,0.02890153,-0.02070389,0.0,0.0,0.0,0.0,0.02539771,0.0,-0.02668064,-0.02551392,0.0,-0.04376102,-0.02028173,0.0,0.02501671,0.0603339,0.0,0.0,0.0,0.0,0.0,0.0,-0.02056725,0.02466318,0.03004557,0.0,0.0,-0.02600188,-0.02657219,-0.02101659,0.0,0.0,0.0,0.02851019,0.0,-0.0413436,0.02458493,-0.04579723,0.03353137,0.0,-0.03674949,0.0,0.14424765,0.02431278,0.0,-0.01941983,0.0,0.0,0.03502171,-0.04992471,-0.03618769,0.03969582,-0.03630251,0.0,-0.01910552,0.02173844,0.01926268,-0.0211402,-0.03049997,-0.03014634,0.02526652,0.0,0.04189154,0.10698076,0.01919053,-0.07062662,0.01815449,-0.02632492,-0.06833174,-0.02908473,-0.02202501,-0.02855225,-0.05242477,0.02635989,0.0,0.01796931,-0.02178604,0.03198265,0.0,0.0,0.0,0.0,0.03460607,0.02744237,0.02004411,0.0,0.0,0.0,0.02533712,0.03309933,-0.03250983,0.0,0.0,-0.04251387,-0.0406412,-0.05471419,0.0211334,-0.03401936,0.0,-0.05730324,0.0,0.03707262,-0.04251727,0.0,-0.01759725,0.0,-0.03458569,0.0,0.0,0.05140042,0.11930534,0.0,0.04165636,-0.02094509,0.0,0.03494161,0.01855023,0.0,0.0,-0.03347848,0.0,0.0,0.0,0.0,0.03042837,-0.1112398,0.13196937,0.11170812,-0.05367411,-0.13088091,0.0
0.0,0.0,0.0,0.0,0.0,-0.04043239,0.0,-0.06104017,-0.0338674,0.0,0.0,0.0,-0.04673348,-0.0262636,-0.05890718,-0.15446837,-0.15372609,0.0,-0.16103286,-0.14137725,-0.16264511,-0.19033432,-0.03606151,-0.04574132,-0.07514371,-0.20033932,-0.01933125,-0.13707999,-0.05658929,-0.14043606,-0.17548006,-0.03699917,0.0,-0.06354503,-0.14428845,-0.12283507,-0.12801216,-0.16000364,-0.061816,0.0,-0.11366464,-0.06433156,-0.05154343,-0.02813672,-0.02930568,-0.12425573,-0.08515344,-0.0619891,-0.13737753,-0.02828983,-0.03054998,-0.14228485,-0.08203181,-0.15253853,-0.09254794,-0.19097192,-0.06277443,-0.17696822,-0.0813849,-0.02941505,-0.15032679,-0.18523775,-0.01830539,-0.18505576,-0.0915903,-0.08254768,-0.15683327,-0.05191206,-0.06698106,-0.04029129,-0.09732111,-0.14071204,-0.08465884,-0.04171318,-0.03715288,-0.18036105,-0.18232068,-0.06751561,-0.13629215,-0.11121647,-0.15986399,-0.04820752,0.0,-0.18399075,-0.08357935,-0.19445715,-0.01817471,-0.03398198,-0.05895454,-0.13107166,-0.06966039,-0.20161046,-0.10904153,-0.10497693,-0.16615058,-0.08614964,-0.04202409,-0.05981684,-0.14104857,-0.09493412,-0.16322261,-0.10891663,-0.08804653,-0.04305351,-0.06812639,-0.062694,-0.03198037,-0.02113897,-0.03467819,-0.10393536,-0.0403187,-0.11544284,-0.03356813,-0.10237744,-0.04771791,-0.08258022,-0.11322834,-0.02361937,-0.1014861,-0.10919497,-0.13234747,-0.14609724,-0.0828172,-0.12723094,0.0,-0.17671852,-0.12558815,-0.02313359,-0.11475896,-0.09393116,-0.06629119,-0.07839358,-0.11873884,-0.04913179,-0.09420779,-0.06211717,-0.05494799,-0.05510476,-0.07758792,-0.0448281,-0.091327,-0.06382706,-0.054682,-0.09967479,0.0,-0.14292378,-0.1050632,-0.03281111,-0.14146315,-0.02818557,0.0,-0.10766577,0.04807277,0.12958482,0.06676663,-0.07905191,-0.01902921
-0.06708552,-0.05084784,-0.03873005,-0.0391565,-0.04747863,-0.09136179,-0.04917382,0.02974047,-0.06743966,0.17753952,-0.03503394,0.01867729,-0.06084741,-0.06322353,0.08209959,-0.06417803,-0.06742968,-0.0521293,0.02191309,-0.0673579,-0.03895938,-0.02955127,-0.02971104,-0.02625964,-0.03961043,0.0,-0.03489281,0.0,-0.02300524,-0.06485475,0.02089799,-0.03431413,0.0,-0.02574614,0.0,-0.05795674,-0.06664494,-0.05971454,-0.0330066,0.0,-0.09144249,-0.06480382,-0.01833271,-0.02221506,-0.04491205,0.0,-0.0277633,0.0,-0.06640673,-0.03181331,-0.08494989,-0.02425113,-0.05633875,-0.0545482,-0.03175628,-0.03430339,-0.07215252,-0.05151918,-0.03688033,-0.03740713,-0.017234,0.02598019,-0.0422652,0.0,0.0,-0.0733247,-0.05971726,-0.03588119,-0.01910962,0.0,-0.03610217,0.0,-0.07974533,-0.0399413,-0.03139589,0.01815107,-0.0461577,-0.0166385,-0.05407467,-0.0935852,-0.07383698,-0.07550779,0.0,0.0,-0.0739756,-0.0323121,0.0,-0.05062834,-0.09468554,-0.03410881,-0.05171409,-0.02494204,0.0,-0.06314597,-0.07047267,-0.06661097,-0.05550639,-0.0530769,-0.07648299,0.0,-0.02273048,-0.01885215,-0.09149195,-0.03900813,-0.0410276,0.0,-0.02887035,-0.01857692,-0.08501657,-0.02222621,-0.03494293,-0.0617674,-0.02728148,-0.08994858,-0.02273873,-0.06167702,-0.08528879,0.0,-0.04152483,-0.06529267,-0.08130784,-0.05123015,-0.04109259,-0.02558423,-0.01559999,-0.06786085,0.0,-0.07111735,-0.06009448,0.0,-0.04323261,0.05569465,0.0,0.0,0.05973469,-0.0535326,-0.05422404,-0.01814587,-0.03423602,-0.06314673,-0.07154758,-0.03580811,-0.0516086,-0.05340127,-0.05984555,-0.06944528,-0.13362219,-0.02059315,0.06750227,-0.03637718,-0.15061315,-0.0892623,-0.05282803,0.12700282,0.12939376,0.02787272,-0.02015765
0.23848743,0.174119,0.09347126,0.07760496,0.11322717,0.1164679,0.0855957,0.08824636,0.05712617,-0.13054226,0.11097749,0.0766819,0.08900809,0.12117235,0.03747975,0.23551974,0.2090908,0.17030635,0.04189477,0.24225847,0.20315327,0.16667986,0.12933248,0.03738743,0.10683177,0.07342111,0.06812749,0.13710674,0.13653273,0.22088945,0.11130275,0.08863091,0.10587369,0.11323742,0.10688762,0.16566802,0.22179803,0.22908775,0.0886588,0.04405123,0.27895864,0.21560563,0.15654135,0.08361592,0.10824031,0.16461852,0.07910425,0.17596072,0.19261351,0.08463881,0.22724535,0.16460447,0.2066387,0.25032881,0.08378209,0.237365,0.21687247,0.22208055,0.17483773,0.14884386,0.20390947,0.13043276,0.08469131,0.17018553,0.19444415,0.23838088,0.20277281,0.12019951,0.08447693,0.03255371,0.13997945,0.1509079,0.24760537,0.12883504,0.11169405,0.1042515,0.24657803,0.13337863,0.16602373,0.2901907,0.23497039,0.23281467,0.10017734,0.12905548,0.19775389,0.23851263,0.14937164,0.18503099,0.20945531,0.2046876,0.20211853,0.0,0.17966684,0.18359452,0.21587678,0.2293379,0.14403352,0.16405456,0.22311299,0.13816808,0.15340607,0.09272721,0.20022338,0.18926943,0.11579969,0.04702465,0.10580652,0.13448118,0.2420817,0.09712251,0.16492078,0.2558152,0.05933779,0.24022665,0.02473243,0.20493241,0.22405196,0.11944009,0.17123731,0.21712197,0.24920338,0.18401855,0.15336319,0.216368,0.03320858,0.2203407,0.16587877,0.20699639,0.21345592,0.03627102,0.14497185,0.0,0.09777527,0.02991061,0.0,0.18178075,0.19889763,0.091847,0.21554623,0.13669983,0.24438907,0.21125348,0.17016358,0.21509311,0.13744442,0.24470564,0.28947244,0.17989497,-0.09940657,0.14648984,0.35914725,-0.11175672,0.03402316,-0.16505721,-0.20621201,-0.20677566,0.0328232
0.15610669,0.10045183,0.05860405,0.03986253,0.07088801,0.15357909,0.04076552,0.03438136,0.0814957,-0.02289624,0.08277926,0.10541869,0.09992292,0.0991559,0.05657856,0.23512892,0.20133244,0.12773075,0.12472886,0.22920333,0.21864176,0.1949251,0.1248397,0.05235458,0.12415602,0.16153754,0.09617085,0.14348902,0.09315629,0.22291892,0.18042941,0.0838985,0.12548305,0.09772048,0.10918491,0.17526043,0.22463815,0.21457544,0.10236432,0.03028378,0.27443038,0.18434315,0.11773523,0.0759427,0.11045625,0.17091495,0.12906063,0.1101085,0.23563929,0.05293011,0.15468924,0.19520621,0.17597079,0.25241132,0.16479498,0.27833131,0.19711896,0.23098724,0.14404206,0.08517824,0.1728268,0.13849616,0.10550917,0.16065709,0.19628949,0.22865958,0.18046108,0.10126174,0.12466742,0.04121323,0.1466317,0.13187181,0.23010022,0.05168039,0.09012527,0.12604131,0.27632593,0.09877343,0.22686983,0.26659207,0.23023528,0.13286649,0.05327586,0.17660166,0.16519816,0.26958924,0.17400433,0.13034249,0.18593376,0.20925882,0.17207502,0.05354867,0.14416319,0.17419655,0.21665987,0.20498966,0.1241766,0.14442172,0.20241553,0.12948444,0.15878623,0.09961945,0.17373416,0.15662849,0.12145454,0.09861703,0.07605447,0.09854531,0.16747303,0.15302794,0.13993891,0.22730244,0.04383988,0.23955524,0.0480565,0.17010936,0.20213974,0.07054845,0.17766037,0.20339599,0.23252389,0.19819122,0.15908321,0.21402109,0.0,0.21891424,0.16107527,0.13087541,0.17314349,0.05740892,0.15118873,0.02416699,0.12515865,0.05142449,0.03930958,0.13900311,0.18261258,0.08924084,0.21496635,0.07377084,0.21449342,0.15665734,0.12221212,0.1631035,0.07438411,0.22096405,0.24944238,0.11204,0.06415586,0.09953744,0.17099121,-0.15360051,0.20997394,0.05883175,-0.1868816,-0.23919318,0.03723699
-0.04112116,-0.02713756,-0.03090603,-0.01903424,-0.02241048,-0.04163905,-0.02774287,0.0,-0.02973525,0.04152575,-0.03635974,0.0,-0.02848804,-0.02824267,-0.05568731,-0.13416456,-0.14488246,-0.02959234,-0.20600291,-0.15046568,-0.15933525,-0.16595121,0.01932997,-0.04464429,-0.08516885,-0.2152681,0.0,-0.15231063,-0.05690153,-0.12807762,-0.14383513,-0.0510923,0.0,-0.05805748,-0.15376453,-0.14175498,-0.1275262,-0.17054028,-0.06215687,-0.01993879,-0.07916631,-0.03187286,-0.06179282,-0.02372008,-0.0356529,-0.14068466,-0.10511774,-0.09309855,-0.13298314,-0.02949314,-0.04539099,-0.13011279,-0.09222544,-0.14424121,-0.11757344,-0.15026909,-0.06573084,-0.14106362,-0.11110372,-0.02173383,-0.17829775,-0.18991847,-0.02138794,-0.2056117,-0.12081421,-0.07790149,-0.15966615,-0.06505772,0.0,-0.05107071,-0.10332778,-0.15383178,-0.08689188,-0.03236853,-0.03878792,-0.19542736,-0.16878402,-0.05930645,-0.11659242,-0.1013296,-0.14936856,-0.06094375,0.0,-0.19056055,-0.10292361,-0.17383946,-0.02288397,-0.05395488,-0.0547237,-0.02692706,-0.0827287,-0.17960456,-0.11746184,-0.1197499,-0.1920895,-0.10382858,-0.06987901,-0.07853847,-0.16605384,-0.1112524,-0.09931583,-0.12565196,-0.08898689,-0.0503587,-0.07244805,-0.07005892,-0.04430724,-0.02874178,-0.04481209,-0.07625304,-0.04222808,-0.13420955,-0.03402615,-0.1128138,-0.06342719,-0.08431094,-0.1247647,-0.0216694,-0.10998419,-0.12857118,-0.15225651,-0.15424923,-0.08111262,-0.13070231,-0.0199845,-0.17042934,-0.1423408,-0.03280964,-0.14695236,-0.13789619,-0.09902609,-0.02987844,-0.11819683,-0.03237246,-0.12697724,-0.05387553,0.0,-0.04870883,-0.0614766,-0.06441009,-0.10439219,-0.08151333,-0.06388388,-0.10683819,0.0,-0.14432351,-0.10553332,-0.05626887,-0.14778079,-0.02451332,-0.05764002,-0.05777647,-0.02707752,0.02362735,0.09070469,0.0,-0.02418557
0.13961676,0.09232025,0.05803583,0.03938265,0.04207575,0.07455426,0.04197577,0.07056005,0.12772738,0.04198326,0.06529669,0.07138805,0.08539306,0.08706705,0.12553361,0.23537041,0.22538822,0.1203412,0.08669931,0.22509155,0.22762307,0.20652182,0.10906204,0.06209793,0.08001871,0.11829411,0.1190137,0.13001976,0.11353851,0.22593696,0.15412952,0.06557598,0.13300548,0.06361307,0.10503646,0.18881126,0.24151855,0.23585248,0.09389351,0.03078208,0.28254627,0.18916774,0.08596863,0.1133217,0.10101829,0.15104846,0.08388896,0.11462907,0.23652152,0.12529873,0.14888764,0.16707717,0.1905732,0.24184879,0.14334429,0.26667275,0.20758748,0.24143135,0.12298193,0.11173537,0.17699023,0.13405048,0.09296365,0.15358555,0.19112561,0.22389226,0.2176119,0.08136144,0.14914688,0.0519521,0.09928709,0.12670737,0.25825757,0.08514693,0.07719473,0.11135981,0.27039196,0.12095019,0.21685143,0.25687208,0.22731459,0.1319242,0.02288754,0.15109601,0.18111384,0.26415566,0.15083836,0.11735877,0.17406529,0.22175489,0.15540831,0.05293153,0.1355636,0.19039428,0.21713543,0.18757585,0.11073826,0.13380313,0.201041,0.14060173,0.17199661,0.06514974,0.17813264,0.16360506,0.09857535,0.04422371,0.09083353,0.10183338,0.16197046,0.11353394,0.14255116,0.23206763,0.05695648,0.23972036,0.0,0.14798764,0.21044942,0.0832972,0.15046083,0.19749674,0.23945078,0.19600071,0.12810907,0.2333953,0.06527617,0.23284476,0.15300093,0.16147076,0.19282359,0.06007981,0.11142762,0.0844703,0.10547982,0.05059203,0.03218586,0.14230621,0.16793174,0.08047594,0.11689905,0.14525178,0.2281661,0.12644869,0.11839088,0.15170597,0.05890646,0.22446583,0.24731853,0.08964623,0.03009363,0.12703167,0.27955582,-0.1683808,0.19476491,-0.02251358,-0.16905011,-0.22998109,0.02028333
0.13154847,0.10620353,0.07614929,0.05835855,0.09089548,0.09255932,0.06821256,-0.02952423,0.05615076,-0.0636153,0.09242373,0.06634222,0.09014098,0.1001814,0.05921907,0.20943431,0.24030468,0.09514443,0.13100621,0.23826492,0.21626409,0.22588943,0.04840076,0.03955079,0.0839781,0.12555794,0.03376831,0.11539589,0.07292957,0.20362159,0.09751902,0.07449766,0.10069206,0.04097789,0.10833442,0.19106306,0.20766294,0.2271168,0.09493971,0.0,0.20635627,0.11402271,0.0846281,0.05839686,0.06486924,0.14699355,0.05659767,0.09997291,0.21312603,0.08451558,0.13447292,0.11991958,0.1443327,0.20452221,0.09482996,0.22263917,0.15893081,0.19893497,0.10102737,0.04555789,0.19447516,0.16328833,0.06642452,0.19305631,0.16745198,0.19117269,0.2140732,0.07741455,0.02218374,0.0462431,0.09454493,0.11939418,0.1994129,0.06982485,0.03914025,0.1584659,0.23819069,0.06895924,0.22801646,0.24129578,0.20967951,0.1533817,0.04643403,0.06463184,0.16681995,0.22843562,0.10562217,0.10862211,0.16541249,0.07479412,0.15384794,0.11227677,0.14174663,0.16005576,0.2508563,0.15984125,0.12864884,0.1233875,0.22413674,0.13667647,0.12434503,0.05094322,0.1767932,0.11111494,0.07984065,0.03993913,0.08138902,0.06572963,0.13382172,0.04854746,0.0943631,0.24062579,0.05962125,0.22244786,0.0458664,0.16739752,0.20449742,0.07346253,0.13388963,0.21274045,0.23238407,0.19708032,0.12875621,0.20853471,0.06276519,0.22833073,0.17561026,0.11719475,0.22082245,0.04393578,0.09600071,0.0301421,0.12851075,0.02128956,0.02436436,0.12940369,0.08099466,0.04845854,0.07829198,0.10351835,0.18984298,0.12204614,0.11176643,0.17443319,0.07106312,0.22731666,0.21054768,0.07303118,0.0,0.098507,0.1243139,-0.19224693,0.07726201,0.15471435,0.07644235,-0.12085306,0.02185444
-0.01695041,0.0,0.0,0.0,0.0,0.0,-0.01955537,0.10446403,0.08402658,0.15416728,0.0,0.04484609,0.0,0.0,0.02517166,-0.07433737,-0.10776791,0.0,-0.13749802,-0.10718635,-0.12089695,-0.14755337,0.11553562,0.0,-0.01963866,-0.0832965,0.03492976,-0.08730541,-0.02668307,-0.06352174,-0.08563807,0.0,0.04047713,0.0,-0.07057888,-0.06026139,-0.06185742,-0.11370674,-0.03123213,0.0,0.0,0.04555598,-0.04021963,0.0,0.0,-0.06197476,0.0,-0.02991474,-0.0626161,0.03188593,0.0,-0.05066536,-0.04000518,-0.09302584,-0.06579691,-0.11673401,-0.02224152,-0.08452337,-0.03134862,0.02264045,-0.1022993,-0.14710383,0.0,-0.14173204,-0.03008181,-0.0324533,-0.10645253,0.0,0.1036463,0.0,0.0,-0.07951356,-0.03450273,0.05695229,0.02846119,-0.15997635,-0.10933948,0.04041196,-0.1002924,-0.05461792,-0.0842778,0.0,0.0,-0.08501085,-0.06565265,-0.11051013,0.03488434,-0.03853351,0.0,0.16508288,0.0,-0.15698144,-0.04194759,-0.07016266,-0.1416855,-0.06583196,-0.05013275,-0.05654661,-0.11171064,-0.0232975,-0.03681361,0.0,-0.04587121,0.0,0.0,0.0,0.0,0.0,0.03381072,0.02354421,0.0,-0.06714341,0.0,-0.04265256,0.0,0.0,-0.07865991,0.0,-0.02089228,-0.07961565,-0.09808085,-0.1155856,-0.02585288,-0.07927222,0.0,-0.12880943,-0.10586185,0.02423005,-0.09458737,-0.01937052,-0.02890351,0.0,-0.09868971,0.0,-0.07365294,0.0,0.13639222,0.0,0.06620752,-0.02556324,-0.04855669,0.0,0.0,-0.05652219,0.0248886,-0.09063781,-0.05335191,-0.03223434,-0.09379614,0.0,0.01797117,-0.20174375,0.14017656,0.20612134,-0.04297604,-0.25220044,0.0
0.06183826,0.08866272,0.08365094,0.07175586,0.04834901,0.12946754,0.08461736,0.02779346,0.03656034,-0.14924304,0.07058104,0.03670195,0.05046893,0.06692245,0.0,0.1360739,0.10349868,0.06926764,0.02543471,0.13448648,0.13462683,0.09430425,0.0,0.043482,0.06704976,0.04244078,0.05819528,0.03920032,0.01910443,0.13059613,0.0,0.05983691,0.03603123,0.02619403,0.03685404,0.11671112,0.13165659,0.14518403,0.0432387,0.0,0.13607596,0.05967374,0.06413263,0.0,0.0617213,0.06185288,0.05911759,0.05507349,0.13730488,0.03434857,0.09608729,0.05695396,0.10476021,0.14395167,0.06795574,0.15408105,0.09673697,0.1301945,0.06523324,0.04431641,0.1514871,0.10911197,0.06603036,0.12777822,0.12997862,0.10276982,0.08818372,0.06528706,-0.0192365,0.0426284,0.05545241,0.02892872,0.12160804,0.03124214,0.04699563,0.10297329,0.16103507,0.0342647,0.1168371,0.15021574,0.13756567,0.11589931,0.02087853,0.04509265,0.0916744,0.15362136,0.03695859,0.06144696,0.13712005,0.10960729,0.13193864,0.07479697,0.10470012,0.09315363,0.1869686,0.10716978,0.05951784,0.07106143,0.15727036,0.09393248,0.07782408,0.05230964,0.10679534,0.07089612,0.0540933,0.0,0.0484752,0.03600188,0.10338369,0.02279678,0.04732153,0.15434328,0.05316763,0.14879203,0.03306599,0.13452561,0.12214941,0.02650523,0.07536229,0.11936789,0.15503291,0.12477106,0.11129457,0.12618238,0.02249,0.1469066,0.13121113,0.0667551,0.12513719,0.02486426,0.07319246,0.0,0.094031,0.0,0.0,0.08653443,0.04333341,0.02227572,0.06897871,0.06539061,0.1183662,0.13989129,0.0790963,0.13310718,0.08560176,0.13432412,0.16727344,0.05507326,-0.03315617,0.07905322,0.2615404,-0.19775448,0.30110353,0.0,-0.23146011,-0.29564529,0.06611639
-0.10918441,-0.07148141,-0.04594081,-0.0214235,-0.03438914,-0.12497849,-0.04522757,-0.08218946,-0.11954852,-0.10527892,-0.05212906,0.0,-0.07944285,-0.05442229,-0.05249852,-0.11124123,-0.08567639,-0.07887895,0.0,-0.10155773,-0.06542774,-0.03225332,-0.11531385,-0.04830986,-0.03782067,0.02959369,-0.0747472,-0.0199368,-0.04997921,-0.10910275,0.0,-0.0720283,-0.01723992,-0.03573892,-0.02173196,-0.10141225,-0.10387269,-0.07917372,-0.0250876,0.0,-0.1639813,-0.15228805,-0.0671559,-0.01721416,-0.06988922,-0.08008105,-0.03573501,-0.05313403,-0.09855998,-0.10010717,-0.12001934,-0.05042803,-0.08128135,-0.09768925,-0.06720827,-0.05795434,-0.11460654,-0.09947783,-0.06669701,-0.07293638,-0.09188372,-0.02749014,-0.09686847,-0.02544247,-0.09932109,-0.12139688,-0.06294713,-0.0529928,-0.13159364,-0.05914774,-0.07887474,-0.02699097,-0.12512687,-0.05217404,-0.08309214,0.0,-0.08854094,-0.06746598,-0.09985715,-0.14523503,-0.10849097,-0.09685823,-0.02314174,0.0,-0.07238981,-0.07571517,-0.0291417,-0.07168068,-0.16544422,-0.15549963,-0.10811797,-0.06083242,-0.09871629,-0.07073902,-0.06073193,-0.08415681,-0.05682482,-0.06296326,-0.06192594,-0.06884465,-0.05314491,-0.0391994,-0.09139367,-0.10751384,-0.06277892,-0.02782596,-0.04044956,-0.05549307,-0.12234557,-0.06227365,-0.08153343,-0.10709573,-0.10963349,-0.12075808,-0.04385144,-0.11584244,-0.09791743,-0.04980621,-0.07767807,-0.06937326,-0.08941084,-0.0510952,-0.09929681,-0.09553998,-0.03526247,-0.06934519,-0.06675761,-0.15883844,-0.07539845,-0.02256186,-0.03989711,-0.04472244,-0.0206344,0.0,0.04803979,-0.13583131,-0.14540888,-0.06896378,-0.1246808,-0.07084279,-0.11532409,-0.13109195,-0.10771442,-0.1161931,-0.05151672,-0.08418967,-0.14743396,-0.06346841,0.0,-0.0447518,-0.20194675,0.12722615,-0.25934956,-0.23461939,0.0,0.27377102,-0.03665221
